"ID","LiveryName","LiveryCSS","Branding","Color","Live","AddedBy","ApprovedBy"
100007123,Cumbrian Coast Electric,,,"radial-gradient(ellipse at 23% 140%, #34b3cd 31%, transparent 31%), radial-gradient(circle at 51% 42%, #F3F1E5 49%, transparent 0%), linear-gradient(109deg, #F3F1E5 1%, #F3F1E5 46%, transparent 10%), linear-gradient(3deg, #34b3cd 20%, #0000 20%), radial-gradient(circle at 45% 24%, #03809a 60%, transparent 10%), linear-gradient(to top, #34b3cd 20%, #34b3cd 20%) ",1,Owen,Ethan Cowan
100007124,Chorpwood-Windston Connect,,," linear-gradient(180deg, #004816 15%, #0000 15%, #0000 90%, #004816 90%),  linear-gradient(55deg, #004816 35%, #2DFF2D 35%, #2DFF2D 47.5%, #004816 47.5%)",1,pn1767etrinh@outlook.com,Ethan Cowan
100007125,Chorpwood-Windston Connect,,,"linear-gradient(180deg, #117733 75%, #92D050 75%, #92D050 82%, #2DFF2D 75%)",1,pn1767etrinh@outlook.com,ShaneyBoy
100007126,Cumbrian Coast 7,,,"radial-gradient(ellipse at 23% 140%, #fe0000 31%, transparent 31%), radial-gradient(circle at 51% 42%, #F3F1EF 49%, transparent 0%), linear-gradient(109deg, #F3F1EF 1%, #F3F1E5 46%, transparent 10%), linear-gradient(3deg, #fe0000 20%, #0000 20%), radial-gradient(circle at 45% 24%, #3c9810 60%, transparent 10%), linear-gradient(to top, #fe0000 20%, #FE0000 20%)",1,Dexterbuses,ShaneyBoy
100007127,Gobus Glasgow Blue Front,,,"linear-gradient(340deg, #0000 72%, #5987a699 20%) ,linear-gradient(320deg, #FF000000 70%, #3b8ec499 20%), linear-gradient(-59deg, #4b4b4b 24%, transparent 34%),linear-gradient(-55deg, #c55114 41%, transparent 4%),linear-gradient(0deg, #ffffffff 100%, transparent 100.05%)",1,Explorer,Explorer
100007128,Gobus Glasgow Gold Front,,,"linear-gradient(340deg, #0000 72%, #d5a62a99 20%) ,linear-gradient(320deg, #FF000000 70%, #ccc73399 20%), linear-gradient(-59deg, #4b4b4b 24%, transparent 34%),linear-gradient(-55deg, #c55114 41%, transparent 4%),linear-gradient(0deg, #ffffffff 100%, transparent 100.05%)",1,Explorer,Explorer
100007129,JG Towlink,"",,#ff6f00,1,Jakey2607,ShaneyBoy
100007133,#Come Explore Glasgow With ECR!,,,"linear-gradient(270deg, #000000 10%, #D411AF 0% 30%, #5e0808 0% 40%, #6E6942 0% 50%, #C31E79 0% 75%, #ffffff 0% 77.5%, #95165D 0%)",1,"70812",Explorer
100007132,GoBus Central Scotland Green Front,,,"linear-gradient(340deg, #0000 72%, #3db62799 20%) ,linear-gradient(320deg, #FF000000 70%, #246d17 20%), linear-gradient(-59deg, #3e77 24%, transparent 34%),linear-gradient(-55deg, #238fc4ff 40%, transparent 45%),linear-gradient(0deg, #ffffffff 100%, transparent 110%)",1,Explorer,Explorer
100007134,#Fly the emirates A380,,,"linear-gradient(90deg, #CE1D1D 0% 25%, transparent 0%),Linear-gradient(0deg, #000 0% 33%, #fff 0% 67%, #264407 0%) ",1,"70812",ShaneyBoy
100007135,MetroNetwork,,,"  linear-gradient(-140deg, #0083ff 10%, transparent 50%),     linear-gradient(40deg, #2e004d 10%, transparent 50%),     linear-gradient(-238deg, #011d57 100%, transparent 100.05%)",1,"9112",Kai
100007139,Transport people to Places,,,"linear-gradient(-90deg, #959289 24%, transparent 24.05%),linear-gradient(-90deg, #637b65 49%, transparent 49.05%),linear-gradient(0deg, #ffffff 100%, transparent 100.05%)",1,Explorer,Explorer
100007137,GoBus Western Electrics,,,"linear-gradient(0deg, #570000ff 19%, transparent 1%), linear-gradient(-77deg, #570000ff 25%, transparent 25.05%), linear-gradient(-77deg, #0cb862ff 35%, transparent 35.05%), linear-gradient(0deg, #0cb862ff 31%, transparent 31.05%) #969696ff",1,Axe,Axe
100007140,Stagglethorpe surfer,"",,#fffd06,1,Alex,ShaneyBoy
100007142,MetroNetwork Heritage,,,"linear-gradient(-180deg, #ff0000ff 26%, transparent 26.05%),linear-gradient(0deg, #ff0000ff 64%, transparent 64.05%),linear-gradient(0deg, #fee4a8ff 87%, transparent 87.05%)",1,"9112",ShaneyBoy
100007143,GoBus Solent - The Four,,,"linear-gradient(180deg, #ff6a13 16%, #c75c29 16% 32%, #fff 32% 50%, #83DD3F 50%)",1,ShaneyBoy,ShaneyBoy
100007146,Llandudno Free Bus,"",,#008cb4,1,SebLikesTransport,ShaneyBoy
100007148,South Downs Connections,,,"linear-gradient(90deg,#a8d949 50%,#00652e 50% 67%,#a8d949 67% 84%,#00652e 84%)",1,Ethan Cowan,Ethan Cowan
100007154,Travelink Cornwall,,,"linear-gradient(-54deg, #001c00ff 54%, transparent 54.05%),linear-gradient(-234deg, #00a800ff 42%, transparent 42.05%),linear-gradient(0deg, #efe4b0ff 100%, transparent 100.05%)",1,"9112",Explorer
100007186,Lemon Front Stellar,,,"linear-gradient(270deg, #000000 10%, #ffffff 0% 30%, #5e0808 0% 40%, #6E6942 0% 50%, #0005, #242424 0% 75%, #ffffff 0% 77.5%, #FDFF71 0%)",1,"70812",Explorer
100007155,Portsmouth Park and Ride,,,"conic-gradient(from 90deg at 54% 56%,#d8158a 105deg,#0000 0deg),conic-gradient(from 120deg at 37%,#0a2eccb7 120deg,#0000 0deg),radial-gradient(35% 50% at 37%,#0a2ecc 25%,#fff 0% 35%,#0a2ecc 0% 40%,#fff 0% 50%,#0000 0%),conic-gradient(from 195deg at 54% 56%,#0a2ecc 75deg,#0000 0deg),radial-gradient(35% 50% at 4% 24%,#0a2ecc 25%,#fff 0% 35%,#0a2ecc 0% 40%,#fff 0% 50%,#0000 0%),conic-gradient(from 180deg at 32% 26%,#0a2ecc 75deg,#d8158a 0deg)",1,j6xckk,
100007156,FalkirkFlyer,,,"linear-gradient(-245deg,rgba(0,0,0,0) 72%, #003B3B 72%), linear-gradient(245deg, #00FFFF 53%, #008B8B 48%)",1,inverclyxe,Ethan Cowan
100007157,Adventure Aberdeen,,,"linear-gradient(0deg, #12d600 35%, #31ff29 35% 43%, #0b8c00 10% 61%, #12d600 45% 100%)",1,Lothiankid,Kai
100007158,E&M horsburgh Swoops,,,"linear-gradient(0deg, #ffd200 35%, #fffdfd 35% 40%, #ffd200 10% 52%, #fffdfd 45% 100%)",1,Lothiankid,Kai
100007159,ECR Stationlink 380,,,"linear-gradient(270deg, #000000 10%, #ffffff 0% 30%, #11528C 0% 40%, #6E6942 0% 50%, #0005, #242424 0% 75%, #ffffff 0% 77.5%, #5A96CC 0%)",1,"70812",Kai
100007160,ECR Stationlink 501,,,"linear-gradient(270deg, #000000 10%, #ffffff 0% 30%, #11528C 0% 40%, #6E6942 0% 50%, #0005, #242424 0% 75%, #ffffff 0% 77.5%, #791590 0%)",1,"70812",Kai
100007163,Dundee Driver Training,,,"linear-gradient(298deg, #c50100 35%, #ffd200 35% 40%, #ff0504 10% 48%, #ffd200 45% 100%)",1,Lothiankid,Ethan Cowan
100007211,Hanley Free Bus,"",,#e22400,1,SebLikesTransport,Ethan cowan
100007214,Aireline,,,"linear-gradient(135deg,orange 34%,#008834 34%)",1,Brooklynbull321,
100007216,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#fff 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#1b1b1d 70%),linear-gradient(60deg,#0000 65%,#515863 65%),linear-gradient(#808080 80%,#000080 80%)",1,Brooklynbull321,"9112"
100007251,Ultracyan,,,"linear-gradient(60deg,cyan 32%,#0000 32%),linear-gradient(darkcyan 20%,#0000 20% 90%,darkcyan 90%),linear-gradient(60deg,#0000 34%,lightblue 34% 36%,#0000 36% 37%,lightblue 37% 39%,#0000 39% 40%,lightblue 40% 42%,#0000 42% 43%,lightblue 43% 45%,#0000 45%),linear-gradient(60deg,lightblue 32%,darkcyan 32%)",1,"9112",
100007221,Limitless Travel,,,"linear-gradient(130deg,#AAAAAA 10% 30%,#800000 40% 50%,#AAAAAA 60%)",1,Brooklynbull321,
100007222,Limitless Travel,,,"radial-gradient(circle at 50% 107%,#af1b5b 5% 10%,#04b2e2 10% 15%,#009661 15% 20%,#f2cc35 20% 25%,#f2821a 25% 30%,#e20000 30% 35%,#0000 35%),linear-gradient(135deg,#aaaaaa 40%, grey 40%)",1,Brooklynbull321,
100007223,Limitless Travel,,,"linear-gradient(60deg,#aaaaaa 32%,#0000 32%),linear-gradient(#800000 20%,#0000 20% 90%,#800000 90%),linear-gradient(60deg,#0000 34%,#FFFFFF 34% 36%,#0000 36% 37%,#FFFFFF 37% 39%,#0000 39% 40%,#FFFFFF 40% 42%,#0000 42% 43%,#FFFFFF 43% 45%,#0000 45%),linear-gradient(60deg,#adadad 32%,#800000 32%)",1,Brooklynbull321,
100007224,Limitless Travel,,,"linear-gradient(60deg,#AAAAAA 32%,#0000 32%),linear-gradient(#2e1f75 20%,#0000 20% 90%,#2e1f75 90%),linear-gradient(60deg,#0000 34%,#FF0000 34% 36%,#0000 36% 37%,#FF0000 37% 39%,#0000 39% 40%,#FF0000 40% 42%,#0000 42% 43%,#FF0000 43% 45%,#0000 45%),linear-gradient(60deg,#adadad 32%,#2e1f75 32%)",1,Brooklynbull321,
100007225,Limitless Travel,,,"linear-gradient(60deg,#aaaaaa 32%,#0000 32%),linear-gradient(#800000 20%,#0000 20% 90%,#800000 90%),linear-gradient(60deg,#0000 34%,#000000 34% 36%,#0000 36% 37%,#000000 37% 39%,#0000 39% 40%,#000000 40% 42%,#0000 42% 43%,#000000 43% 45%,#0000 45%),linear-gradient(60deg,#adadad 32%,#800000 32%)",1,Brooklynbull321,
100007226,Limitless Travel,,,"linear-gradient(60deg,#aaaaaa 32%,#0000 32%),linear-gradient(#800000 20%,#0000 20% 90%,#800000 90%),linear-gradient(60deg,#0000 34%,#FFFFFF 34% 36%,#0000 36% 37%,#FFFFFF 37% 39%,#0000 39% 40%,#FFFFFF 40% 42%,#0000 42% 43%,#FFFFFF 43% 45%,#0000 45%),linear-gradient(60deg,#adadad 32%,#ff4f00 32%)",1,Brooklynbull321,
100007227,Limitless Travel,,,"linear-gradient(60deg,#aaaaaa 32%,#0000 32%),linear-gradient(#00ff00 20%,#0000 20% 90%,#00ff00 90%),linear-gradient(60deg,#0000 34%,#000000 34% 36%,#0000 36% 37%,#000000 37% 39%,#0000 39% 40%,#000000 40% 42%,#0000 42% 43%,#000000 43% 45%,#0000 45%),linear-gradient(60deg,#adadad 32%,#00ff00 32%)",1,Brooklynbull321,
100007228,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#fff 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#003268 70%),linear-gradient(60deg,#0000 65%,#0095d9 65%),linear-gradient( #808080 80%,#000080 80%)",1,Brooklynbull321,
100007229,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#003268 70%),linear-gradient(60deg,#0000 65%,#0095d9 65%),linear-gradient( #ffffff 80%,#000080 80%)",1,Brooklynbull321,
100007230,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#fff 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#801818 70%),linear-gradient(60deg,#0000 65%,#800000 65%),linear-gradient( #808080 80%,#b22222 80%)",1,Brooklynbull321,
100007231,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#801818 70%),linear-gradient(60deg,#0000 65%,#800000 65%),linear-gradient( #FFFFFF 80%,#b22222 80%)",1,Brooklynbull321,
100007232,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#fff 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#337f6a 70%),linear-gradient(60deg,#0000 65%,#36ac71 65%),linear-gradient( #808080 80%,#36ac71 80%)",1,Brooklynbull321,
100007233,Limitless Travel,,,"radial-gradient(circle at 0 12%,#c7b089 55.5%,#0000 56%),radial-gradient(circle at 0 0,#c7b089 55.5%,#0000 56% 63%,#500063.5%),linear-gradient(45deg,#f57c00 0%,#fef3af 75%)",1,Brooklynbull321,
100007234,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#337f6a 70%),linear-gradient(60deg,#0000 65%,#36ac71 65%),linear-gradient( #ffffff 80%,#36ac71 80%)",1,Brooklynbull321,
100007235,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#1b1b1d 70%),linear-gradient(60deg,#0000 65%,#515863 65%),linear-gradient(#FFFFFF 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007236,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#37c500 70%),linear-gradient(60deg,#0000 65%,#8ff400 65%),linear-gradient(#FFFFFF 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007237,Limitless Travel,,,"radial-gradient(at 23% 140%,#f22 31%,#0000 31%),radial-gradient(circle at 51% 42%,#aaaaaa 49%,#0000 0%),linear-gradient(109deg,#aaaaaa 1% 46%,#0000 10%),linear-gradient(3deg,#f22 20%,#0000 20%),radial-gradient(circle at 45% 24%,#000 60%,#0000 10%),linear-gradient(#f22 80% 80%)",1,Brooklynbull321,
100007238,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#302661 70%),linear-gradient(60deg,#0000 65%,#493c8f 65%),linear-gradient(#FFFFFF 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007239,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#302661 70%),linear-gradient(60deg,#0000 65%,#493c8f 65%),linear-gradient(#AAAAAA 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007240,Limitless Travel,,,"radial-gradient(circle at 0 12%,#c7b089 55.5%,#0000 56%),radial-gradient(circle at 0 0,#c7b089 55.5%,#0000 56% 63%,#65de63.5%),linear-gradient(45deg,#f57c00 0%,#fef3af 75%)",1,Brooklynbull321,
100007241,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#f39d12 70%),linear-gradient(60deg,#0000 65%,#f4d989 65%),linear-gradient(#FFFFFF 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007242,Limitless Travel,,,"radial-gradient(circle at 0 12%,#c7b089 55.5%,#0000 56%),radial-gradient(circle at 0 0,#c7b089 55.5%,#0000 56% 63%,#00000063.5%),linear-gradient(45deg,#f57c00 0%,#fef3af 75%)",1,Brooklynbull321,
100007243,Limitless Travel,,,"radial-gradient(at 23% 140%,#f22 31%,#0000 31%),radial-gradient(circle at 51% 42%,#aaaaaa 49%,#0000 0%),linear-gradient(109deg,#aaaaaa 1% 46%,#0000 10%),linear-gradient(3deg,#f22 20%,#0000 20%),radial-gradient(circle at 45% 24%,#800000 60%,#0000 10%),linear-gradient(#f22 80% 80%)",1,Brooklynbull321,
100007244,Limitless Travel,,,"radial-gradient(at 23% 140%,#f22 31%,#0000 31%),radial-gradient(circle at 51% 42%,#aaaaaa 49%,#0000 0%),linear-gradient(109deg,#aaaaaa 1% 46%,#0000 10%),linear-gradient(3deg,#f22 20%,#0000 20%),radial-gradient(circle at 45% 24%,#000FFF 60%,#0000 10%),linear-gradient(#f22 80% 80%)",1,Brooklynbull321,
100007245,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#f39d12 70%),linear-gradient(60deg,#0000 65%,#f4d989 65%),linear-gradient(#AAAAAA 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007246,Limitless Travel,,,"radial-gradient(circle at 0 12%,#c7b089 55.5%,#0000 56%),radial-gradient(circle at 0 0,#c7b089 55.5%,#0000 56% 63%,#ABCD63.5%),linear-gradient(45deg,#f57c00 0%,#fef3af 75%)",1,Brooklynbull321,
100007247,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#000000 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#37c500 70%),linear-gradient(60deg,#0000 65%,#8ff400 65%),linear-gradient(#AAAAAA 80%,#515863 80%),linear-gradient( #808080 80%,#eed878 80%)",1,Brooklynbull321,
100007248,Limitless Travel,,,"linear-gradient(60deg,#0000 65%,#FFFFFF 65% 70%,#0000 70%),linear-gradient(110deg,#0000 70%,#1b1b1d 70%),linear-gradient(60deg,#0000 65%,#515863 65%),linear-gradient(#AAAAAA 80%,#515863 80%),linear-gradient( #ffffff 80%,#000080 80%)",1,Brooklynbull321,
100007249,Limitless Travel,,,"radial-gradient(circle at 0 12%,#c7b089 55.5%,#0000 56%),radial-gradient(circle at 0 0,#c7b089 55.5%,#0000 56% 63%,#063.5%),linear-gradient(45deg,#f57c00 0%,#fef3af 75%)",1,Brooklynbull321,
100007250,Limitless Travel,,,"radial-gradient(circle at 0 12%,#c7b089 55.5%,#0000 56%),radial-gradient(circle at 0 0,#c7b089 55.5%,#0000 56% 63%,#000063.5%),linear-gradient(45deg,#f57c00 0%,#fef3af 75%)",1,Brooklynbull321,
100007252,Network West Bromwich,,,"radial-gradient(circle at -50% -63%, #ff0000ff 49%, transparent 49.05%),linear-gradient(0deg, #ff0000ff 20%, transparent 20.05%),linear-gradient(0deg, #ffffffff 100%, transparent 100.05%)",1,"9112","9112"
100007253,MCard,,,"linear-gradient(110deg, #2BB2E9 10%, #8D5524 10%, #8D5524 30%, #F9C60B 30%, #E75898 50%, #2BB2E9 62.5%, #000 62.5%, #000 78%, #2BB2E9 78%)",1,pn1767etrinh@outlook.com,"9112"
100007255,Bee Network International Womens Day,,,"linear-gradient(310deg, #feccff 0% 30%, #eccd59 30% 70%)",1,Brooklynbull321,Brooklynbull321
100007259,Northern Rangers P&R,,,"linear-gradient(135deg, #FF007F 50%, #F7B7D7 50% 55%, #D5006D 70%)",1,ShaneyBoy,ShaneyBoy
100007260,The Lynx by Northern Rangers,,,"linear-gradient(145deg,#8B0000 21%,#E56B82 21%)",1,ShaneyBoy,ShaneyBoy
100007261,"21","",,#661337,1,Kyle,Kai
100007266,Frontlink Midlands Emerald,,,"radial-gradient(circle at 54% 46%, #0cc282 49%, #fff0 49%), radial-gradient(circle, #0cc282 56%, #fff0 56%), linear-gradient(270deg, #0cc282 50%, #08ffa8 50%)",1,MCV_LK18AGO,Explorer
100007265,your Bridgend buses,,,"linear-gradient(135deg,#C81D23 40%,#8B001D 40%)",1,oofberry,Kai
100007271,Rosendale Coaches Bathwick,,,"Linear-gradient(0deg, #C91212 0% 20%, #E8C879 0% 40%, #1E5c25 0% 45%, #fff 0% 80%, #C91212 0% 82%, #E8C879 0% 84%, #1E5C25 0% 86%, #FFF 0%)",1,loganovicho,ShaneyBoy
100007270,SET Silver Star,,,"linear-gradient(310deg, #afb6c0 70%, #ffcc00 70% 73%, #001c80 27%)",1,volvob7tlenthusiast,Kai
100007273,Central Bus Company,,,"linear-gradient(135deg,#2b2b8d 25%,#0000 25%),linear-gradient(#ff6700 85%,#fff 87%)",1,ShaneyBoy,ShaneyBoy
100007282,Bus Éireann,,,"linear-gradient(#fff 70%,#0000 70%),linear-gradient(-45deg,#fff 20%,#ea1d1a 20% 25%,#fff 25% 30%,#ea1d1a 30% 35%,#fff 35% 40%,#ea1d1a 40%)",1,seanthebusenthusiast,ShaneyBoy
100007279,Donovan ,"",,#522727,1,Connor729,ShaneyBoy
100007281,Platinum Express Electric ⚡️,,,"linear-gradient(-128deg, #0a3755ff 35%, transparent 35.05%),radial-gradient(circle at 89% 52%, #0a4b78ff 29%, transparent 29.05%),linear-gradient(0deg, #78963cff 100%, transparent 100.05%)",1,"9112",ShaneyBoy
100007285,Connect///Plus Specialist,,,"linear-gradient(106deg, #fceab0 41%, transparent 41.05%),linear-gradient(104deg, #ffd757 50%, transparent 50.05%),linear-gradient(104deg, #ffffffff 58%, transparent 58.05%),linear-gradient(104deg, #ffc000 67%, transparent 67.05%),linear-gradient(102deg, #ffffffff 76%, transparent 76.05%),linear-gradient(-97deg, #d09e00 50%, transparent 50.05%)",1,tpjg123,danielserafimovich
100007286,Daws Heath Lines 3 & 4 ,"",,#3b0250,1,AdamRoggerman123,danielserafimovich
100007288,Adam Travel Old ,"",,#041381,1,AdamRoggerman123,danielserafimovich
100007294,Holsbury General ,"",,#000000,1,wmjaida,Kai
100007298,Rapsons,"",,#f4b8b8,1,Macbus79,ShaneyBoy
100007303,"33","",,#00a1d8,1,Antonychen,Kai
100007300,Parkhead,"",,#01c7fc,1,Antonychen,Ethan Cowan
100007326,Galaxy Teal RR,"",,#00fffb,1,KentKid25,ShaneyBoy
100007305,Classic,,,"linear-gradient(0deg, #5b5d69 0 25%, #f8f8f8 25% 75%, #c4281c 75% 100%)",1,chxrlierb,Kai
100007325,Galaxy Purple,"",,#9500ff,1,KentKid25,Kai
100007308,"33 Goes Three","",,#01c7fc,1,Antonychen,Kai
100007329,Cannock Chase Radio,,,"linear-gradient(90deg,#93c457 15%,#000 15%)",1,Mkinson1998,ShaneyBoy
100007322,Galaxy Travel Red,"",,#ff0000,1,KentKid25,Ethan Cowan
100007320,Bluestar One,,,"linear-gradient(#0055a5 70%,#ff0 70% 80%,#0055a5 80%)",1,ShaneyBoy,
100007314,LinkBus Classic,,,"linear-gradient(0deg, #5b5d69 0 25%, #f8f8f8 25% 75%, #c4281c 75% 100%)",1,chxrlierb,Kai
100007316,GoBus Penzance,,,"linear-gradient(-65deg, #05a8ff 32%, transparent 32.05%),linear-gradient(0deg, #7a7a7aff 28%, transparent 28.05%),linear-gradient(-65deg, #470000ff 39%, transparent 39.05%),linear-gradient(0deg, #7a7a7aff 70%, transparent 0.05%),linear-gradient(133deg, #470000ff 16%, transparent 16.05%)#7a7a7a",1,Axe,Axe
100007318,Transdev-go north east ,"",,#c2c2c2,1,jacob,Kai
100007330,Coiltrick Transport Heritage,,,"linear-gradient(0deg, #267F00 30%, #FF0000 0%)",1,Coiltrick,ShaneyBoy
100007331,York Free Bus,"",,#74a7ff,1,SebLikesTransport,Kai
100007333,GoBus Yorkshire East Coast,,,"linear-gradient(-36deg, #fbff00ff 42%, transparent 42.05%),linear-gradient(-55deg, #000000ff 42%, transparent 42.05%),linear-gradient(314deg, #ff0000ff 45%, transparent 45.05%),linear-gradient(0deg, #ffffffff 100%, transparent 100.05%)",1,Astrid,Kai
100007726,X50,"",,#dc2626,1,Kyle,j6xckk
100007361,Apprenticeship Bus Roadshow,,,"conic-gradient(from 165deg at 17% 70%,#5578bb 95deg,#0000 95deg),conic-gradient(from 165deg at 52% 75%,#10676c 95deg,#0000 95deg),conic-gradient(from 165deg at 90% 90%,#202c61 95deg,#0000 95deg),conic-gradient(from 165deg at 15% 30%,#fbc336 95deg,#0f676b 95deg 180deg,#0000 180deg),conic-gradient(from 165deg at 50% 35%,#fbc336 95deg,#0000 95deg),conic-gradient(from 165deg at 80% 45%,#fbc336 95deg,#0000 95deg),conic-gradient(from 165deg at 120% 55%,#fbc336 95deg,#0000 95deg),conic-gradient(from 80deg at 50% 25%,#5578bb 90deg,#0000 90deg),linear-gradient(75deg,#202c61 35%,#0000 35% 65%,#202c61 65% 80%,#10676c 80%),linear-gradient(170deg,#fbc336 18%,#5578bb 18%)",1,Kai,
100007364,Kernow Light Blue,"",,#88c3d2,1,amusedjayden,ShaneyBoy
100007366,Kernow Yellow,"",,#e3cd3a,1,amusedjayden,ShaneyBoy
100007368,The Crystal Peaks,,,"linear-gradient(-72deg, #ae00a7ff 37%, transparent 37.05%),linear-gradient(-72deg, #760071ff 100%, transparent 100.05%)",1,owen24615,ShaneyBoy
100007369,EasyJet Orange ,"",,#ff6801,1,Rileyh07,ShaneyBoy
100007375,Clayford Academy,,,"linear-gradient(0deg, #060054ff 39%, transparent 39.05%),linear-gradient(-297deg, #2886ebff 100%, transparent 100.05%)",1,danielserafimovich,danielserafimovich
100007376,MK Travel,,,"linear-gradient(300deg, #000080 20%, #C0C0C0 72%)",1,Mkinson1998,j6xckk
100007377,Brookmere Academy,,,"linear-gradient(0deg, #595959ff 63%, transparent 63.05%),linear-gradient(-169deg, #00ff44ff 100%, transparent 113.05%)",1,danielserafimovich,danielserafimovich
100007378,Platinum Express CroyBees ,,,"linear-gradient(-128deg, #E5E032 35%, transparent 35.05%),radial-gradient(circle at 89% 52%, #937F1D 29%, transparent 29.05%),linear-gradient(0deg, yellow 100%, transparent 100.05%)",1,"9112","9112"
100007379,Oxford City,,,"linear-gradient(90deg,#0A0B3E 10%,#68F342 10% 50%,#0A0B3E 50% 60%,#0975E8 60% 70%,#0A0B3E 70% 90%,#0975E8 90%)",1,j6xckk,j6xckk
100007382,Oxford South Midland,,,"linear-gradient(#c41b0e 45%,#fff 33% 66%,#c41b0e 66%)",1,j6xckk,j6xckk
100007381,Bicester Village,,,#000000,1,j6xckk,j6xckk
100007386,Black Cat,,,"radial-gradient(circle at 54% 46%, #C0C0C0 49%, #000000 49%)",1,Mkinson1998,Kai
100007385,Airlink69,,,"radial-gradient(circle at 54% 46%, #267F00 49%, #fff0 49%), radial-gradient(circle, #FFD800 56%, #fff0 56%), linear-gradient(270deg, #267F00 50%, #FF0000 50%)",1,Mkinson1998,Kai
100007387,MK Travel,,,"linear-gradient(0deg, #000080 30%, #afb6c0 20%)",1,Mkinson1998,Kai
100007388,Airlink69 New,,,"linear-gradient(307deg, #005ab6 35%, #1273c9 35% 40%, #2d9ae5 40% 45%, #45bbff 45% 100%)",1,Mkinson1998,Kai
100007389,Rose Coaches Stripes Driver Training,,,"linear-gradient(-49deg, #4a4a4aff 28%, transparent 28.05%),linear-gradient(133deg, #ff5900ff 18%, transparent 18.05%), linear-gradient(-48deg, #fd9effff 31%, transparent 31.05%), linear-gradient(-48deg, #666666ff 34%, transparent 34.05%) #f5adff",1,Axe,Axe
